217940.95765891174,0.010337063238261075
216853.42234410232,0.010346020009359403
215975.02350770502,0.010415209613553252
215548.34707148917,0.010481684256245922
215073.6437560941,0.010585488244099077
214140.72909837222,0.010923899306814696
213409.19017479033,0.011459806914528659
212781.06459082244,0.012531601177804282
212322.04242117493,0.014481526928609273
212187.32394907164,0.015611886901015302
212078.80494845638,0.017139749897067673
211996.8750819526,0.019851797228397524
211995.40616810904,0.020472799207029095
