1012.7553018217368,0.06860460980493899
1012.7457080370566,0.06866383688245345
1012.7360472589475,0.06883817438268847
1012.7290066324663,0.06905344918000805
1012.7237222742821,0.06927900880497803
1012.7176037397854,0.0696270402969797
1012.7121124361984,0.07004184272677826
1012.698171996891,0.07263138789464538
1012.6878518766383,0.07387106612341421
1012.6825740766542,0.07486491373303222
1012.6762903275189,0.07605298433191457
1012.671936655772,0.07716126125037863
1012.6683352905553,0.07825376784498138
1012.665735657166,0.07927912569731707
1012.6626729298509,0.08054409721166986
1012.6597484911132,0.08214099641623768
1012.65633358577,0.08425853386809179
1012.6547283879686,0.08519034086851811
1012.6533997194233,0.08613326713563449
1012.6520780572536,0.08717118622433714
1012.6508389107871,0.08832161150259898
1012.6500259387667,0.0891293921558687
1012.6492957065459,0.08994277972687653
1012.6485570615157,0.09074812445885778
1012.648157069271,0.0912685413828468
1012.647768251157,0.09184183490163042
1012.647237838641,0.09250617884254642
1012.6468632192956,0.0931725454018262
1012.6465344307046,0.09394056096592318
1012.6461071806646,0.09482160276020991
1012.645666926617,0.09578431791321844
1012.645311682206,0.09684819884909135
1012.6449381618696,0.09803986843215859
1012.6445719482099,0.0994353511442529
1012.6438360214745,0.10346082236621137
1012.6434902983683,0.10601632490087352
1012.6430609632869,0.10951237455991841
1012.6426581731922,0.11451682487993395
1012.6423947765857,0.12214781432611671
1012.6418881913189,0.14101030531090344
1012.6418208300562,0.1954397364931673
